,CODDEPTO,DEPARTAMENTO,Codigo,MUNICIPIO,SE,CONFIRMADOS,ACTIVOS,FALLECIDOS,RECUPERADOS(*),fecha
337,3,COCHABAMBA,30901,QUILLACOLLO,23,100,81,4,15,2020-05-31
338,3,COCHABAMBA,30902,SIPE SIPE,23,21,20,1,0,2020-05-31
339,3,COCHABAMBA,30903,TIQUIPAYA,23,8,8,0,0,2020-05-31
340,3,COCHABAMBA,30904,VINTO,23,16,15,1,0,2020-05-31
341,3,COCHABAMBA,30905,COLCAPIRHUA,23,8,8,0,0,2020-05-31
342,3,COCHABAMBA,31001,SACABA,23,176,162,5,9,2020-05-31
343,3,COCHABAMBA,31002,COLOMI,23,4,2,2,0,2020-05-31
344,3,COCHABAMBA,31003,VILLA TUNARI,23,27,27,0,0,2020-05-31
345,3,COCHABAMBA,31204,CHIMORE,23,32,30,1,1,2020-05-31
346,3,COCHABAMBA,31205,PUERTO VILLARROEL,23,45,42,3,0,2020-05-31
347,3,COCHABAMBA,31206,ENTRE RIOS CBBA,23,110,94,16,0,2020-05-31
348,3,COCHABAMBA,31301,MIZQUE,23,1,1,0,0,2020-05-31
349,3,COCHABAMBA,31401,PUNATA,23,21,15,1,5,2020-05-31
350,3,COCHABAMBA,31403,SAN BENITO,23,8,7,1,0,2020-05-31
351,3,COCHABAMBA,31501,BOLIVAR,23,1,1,0,0,2020-05-31
352,3,COCHABAMBA,31602,SHINAOTA,23,34,33,1,0,2020-05-31
353,4,ORURO,40101,ORURO,23,180,117,13,50,2020-05-31
354,4,ORURO,40202,SANTUARIO DE QUILLACAS,23,3,1,0,2,2020-05-31
355,4,ORURO,40701,HUANUNI,23,55,34,5,16,2020-05-31
356,4,ORURO,41101,EUCALIPTUS,23,18,9,3,6,2020-05-31
357,5,POTOSI,50101,POTOSI,23,75,51,2,22,2020-05-31
358,5,POTOSI,50201,UNCIA,23,2,2,0,0,2020-05-31
359,5,POTOSI,50203,LLALLAGUA,23,85,80,2,3,2020-05-31
360,5,POTOSI,50901,"COLCHA ""K""",23,6,3,0,3,2020-05-31
361,5,POTOSI,51201,UYUNI,23,3,0,0,3,2020-05-31
362,6,TARIJA,60101,TARIJA,23,32,22,1,9,2020-05-31
363,6,TARIJA,60201,PADCAYA,23,1,1,0,0,2020-05-31
364,6,TARIJA,60301,YACUIBA,23,17,16,1,0,2020-05-31
365,6,TARIJA,60302,CARAPARI,23,2,2,0,0,2020-05-31
366,6,TARIJA,60303,VILLA MONTES,23,5,3,2,0,2020-05-31
367,6,TARIJA,60501,SAN LORENZO(TJA),23,1,0,0,1,2020-05-31
368,7,SANTA CRUZ,70101,SANTA CRUZ,23,5765,4654,150,961,2020-05-31
369,7,SANTA CRUZ,70102,COTOCA,23,59,54,2,3,2020-05-31
370,7,SANTA CRUZ,70103,PORONGO,23,38,37,0,1,2020-05-31
371,7,SANTA CRUZ,70104,LA GUARDIA,23,288,262,5,21,2020-05-31
372,7,SANTA CRUZ,70105,EL TORNO,23,140,120,1,19,2020-05-31
373,7,SANTA CRUZ,70201,WARNES,23,161,157,2,2,2020-05-31
374,7,SANTA CRUZ,70202,OKINAWA UNO,23,8,8,0,0,2020-05-31
375,7,SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,23,6,6,0,0,2020-05-31
376,7,SANTA CRUZ,70401,BUENA VISTA,23,15,14,0,1,2020-05-31
377,7,SANTA CRUZ,70402,SAN CARLOS,23,21,20,0,1,2020-05-31
378,7,SANTA CRUZ,70403,YAPACANI,23,67,67,0,0,2020-05-31
379,7,SANTA CRUZ,70404,SAN JUAN DE YAPACANI,23,24,24,0,0,2020-05-31
380,7,SANTA CRUZ,70501,SAN JOSÉ DE CHIQUITOS,23,38,37,1,0,2020-05-31
381,7,SANTA CRUZ,70502,PAILON,23,51,50,1,0,2020-05-31
382,7,SANTA CRUZ,70503,ROBORÉ,23,7,1,1,5,2020-05-31
383,7,SANTA CRUZ,70601,PORTACHUELO,23,144,142,2,0,2020-05-31
384,7,SANTA CRUZ,70602,SANTA ROSA DEL SARA,23,27,22,0,5,2020-05-31
385,7,SANTA CRUZ,70603,COLPA BÉLGICA,23,51,49,2,0,2020-05-31
386,7,SANTA CRUZ,70701,LAGUNILLAS,23,4,4,0,0,2020-05-31
387,7,SANTA CRUZ,70703,CABEZAS,23,20,18,0,2,2020-05-31
388,7,SANTA CRUZ,70706,CAMIRI,23,27,18,0,9,2020-05-31
389,7,SANTA CRUZ,70801,VALLE GRANDE,23,12,8,0,4,2020-05-31
390,7,SANTA CRUZ,70803,MORO MORO,23,21,21,0,0,2020-05-31
391,7,SANTA CRUZ,70901,SAMAIPATA,23,8,8,0,0,2020-05-31
392,7,SANTA CRUZ,70902,PAMPA GRANDE,23,6,5,1,0,2020-05-31
393,7,SANTA CRUZ,70903,MAIRANA,23,27,24,2,1,2020-05-31
394,7,SANTA CRUZ,70904,QUIRUSILLAS,23,1,1,0,0,2020-05-31
395,7,SANTA CRUZ,71001,MONTERO,23,1115,757,38,320,2020-05-31
396,7,SANTA CRUZ,71002,GRAL. SAAVEDRA,23,34,24,0,10,2020-05-31
397,7,SANTA CRUZ,71003,MINEROS,23,77,47,4,26,2020-05-31
398,7,SANTA CRUZ,71004,FERNÁNDEZ ALONSO,23,73,72,1,0,2020-05-31
399,7,SANTA CRUZ,71005,SAN PEDRO,23,143,130,0,13,2020-05-31
400,7,SANTA CRUZ,71101,CONCEPCIÓN,23,5,5,0,0,2020-05-31
401,7,SANTA CRUZ,71104,SAN JULIÁN,23,17,15,0,2,2020-05-31
402,7,SANTA CRUZ,71105,SAN ANTONIO DE LOMERÍO,23,6,6,0,0,2020-05-31
403,7,SANTA CRUZ,71106,CUATRO CAÑADAS,23,25,24,1,0,2020-05-31
404,7,SANTA CRUZ,71201,SAN MATIAS,23,3,3,0,0,2020-05-31
405,7,SANTA CRUZ,71401,PUERTO SUAREZ,23,6,6,0,0,2020-05-31
406,7,SANTA CRUZ,71402,PUERTO QUIJARRO,23,1,1,0,0,2020-05-31
407,7,SANTA CRUZ,71501,ASCENCIÓN DE GUARAYOS,23,15,15,0,0,2020-05-31
408,8,BENI,80101,TRINIDAD,23,2186,2062,108,16,2020-05-31
409,8,BENI,80201,RIBERALTA,23,49,49,0,0,2020-05-31
410,8,BENI,80202,GUAYARAMERIN,23,115,108,7,0,2020-05-31
411,8,BENI,80302,SAN BORJA,23,1,1,0,0,2020-05-31
412,8,BENI,80401,SANTA ANA,23,5,5,0,0,2020-05-31
413,8,BENI,80402,EXALTACION,23,3,3,0,0,2020-05-31
414,8,BENI,80501,SAN IGNACIO,23,6,6,0,0,2020-05-31
415,8,BENI,80601,LORETO,23,1,1,0,0,2020-05-31
416,8,BENI,80602,SAN ANDRES,23,34,34,0,0,2020-05-31
417,8,BENI,80701,SAN JOAQUIN,23,18,17,1,0,2020-05-31
418,8,BENI,80702,SAN RAMON BENI,23,54,52,2,0,2020-05-31
419,9,PANDO,90101,COBIJA,23,46,33,2,11,2020-05-31
420,9,PANDO,90203,FILADELFIA,23,1,1,0,0,2020-05-31
421,1,CHUQUISACA,10101,SUCRE,24,75,59,3,13,2020-06-07
422,1,CHUQUISACA,10102,YOTALA,24,1,1,0,0,2020-06-07
423,1,CHUQUISACA,10202,TARVITA,24,1,1,0,0,2020-06-07
424,1,CHUQUISACA,10303,MOJOCOYA,24,1,1,0,0,2020-06-07
425,1,CHUQUISACA,10304,ICLA,24,1,1,0,0,2020-06-07
426,1,CHUQUISACA,10501,MONTEAGUDO,24,15,14,0,1,2020-06-07
427,1,CHUQUISACA,10601,TARABUCO,24,1,1,0,0,2020-06-07
428,1,CHUQUISACA,10902,CULPINA,24,1,0,0,1,2020-06-07
429,1,CHUQUISACA,11001,VILLA VACA GUZMAN (MUYUPAMPA),24,4,4,0,0,2020-06-07
430,2,LA PAZ,20101,LA PAZ,24,508,335,16,157,2020-06-07
431,2,LA PAZ,20104,ACHOCALLA,24,10,10,0,0,2020-06-07
432,2,LA PAZ,20105,EL ALTO,24,353,234,17,102,2020-06-07
433,2,LA PAZ,20201,ACHACACHI,24,3,1,1,1,2020-06-07
434,2,LA PAZ,20601,SORATA,24,1,1,0,0,2020-06-07
435,2,LA PAZ,20602,GUANAY,24,1,1,0,0,2020-06-07
436,2,LA PAZ,20608,TEOPONTE,24,1,1,0,0,2020-06-07
437,2,LA PAZ,20801,VIACHA,24,70,67,0,3,2020-06-07
438,2,LA PAZ,20904,MALLA,24,1,0,0,1,2020-06-07
439,2,LA PAZ,20905,CAIROMA,24,11,0,0,11,2020-06-07
440,2,LA PAZ,21003,CAJUATA,24,2,0,1,1,2020-06-07
441,2,LA PAZ,21004,COLQUIRI,24,28,27,1,0,2020-06-07
442,2,LA PAZ,21101,CHULUMANI (V. DE LA LIBERTAD),24,4,2,1,1,2020-06-07
443,2,LA PAZ,21104,PALOS BLANCOS,24,1,0,1,0,2020-06-07
444,2,LA PAZ,21105,LA ASUNTA,24,1,0,1,0,2020-06-07
445,2,LA PAZ,21202,LAJA,24,1,1,0,0,2020-06-07
446,2,LA PAZ,21301,SICA SICA (VILLA AROMA),24,2,0,1,1,2020-06-07
447,2,LA PAZ,21302,UMALA,24,12,7,2,3,2020-06-07
448,2,LA PAZ,21305,PATACAMAYA,24,37,15,2,20,2020-06-07
449,2,LA PAZ,21401,COROICO,24,1,1,0,0,2020-06-07
450,2,LA PAZ,21402,CORIPATA,24,1,1,0,0,2020-06-07
451,2,LA PAZ,21701,COPACABANA,24,3,2,0,1,2020-06-07
452,2,LA PAZ,22001,CARANAVI,24,12,10,0,2,2020-06-07
453,3,COCHABAMBA,30101,COCHABAMBA,24,602,564,23,15,2020-06-07
454,3,COCHABAMBA,30203,OMEREQUE,24,5,0,0,5,2020-06-07
455,3,COCHABAMBA,30301,AYOPAYA (V. DE INDEPENDENCIA),24,1,1,0,0,2020-06-07
456,3,COCHABAMBA,30302,MOROCHATA,24,5,0,0,5,2020-06-07
457,3,COCHABAMBA,30401,TARATA,24,2,2,0,0,2020-06-07
458,3,COCHABAMBA,30501,ARANI,24,3,3,0,0,2020-06-07
459,3,COCHABAMBA,30502,VACAS,24,3,3,0,0,2020-06-07
460,3,COCHABAMBA,30701,CAPINOTA,24,2,1,1,0,2020-06-07
461,3,COCHABAMBA,30702,SANTIVAÑES,24,18,5,1,12,2020-06-07
462,3,COCHABAMBA,30703,SICAYA,24,1,1,0,0,2020-06-07
463,3,COCHABAMBA,30801,CLIZA,24,3,1,1,1,2020-06-07
464,3,COCHABAMBA,30802,TOCO,24,1,1,0,0,2020-06-07
465,3,COCHABAMBA,30803,TOLATA,24,2,1,1,0,2020-06-07
466,3,COCHABAMBA,30901,QUILLACOLLO,24,131,110,6,15,2020-06-07
467,3,COCHABAMBA,30902,SIPE SIPE,24,21,14,2,5,2020-06-07
468,3,COCHABAMBA,30903,TIQUIPAYA,24,17,17,0,0,2020-06-07
469,3,COCHABAMBA,30904,VINTO,24,21,20,1,0,2020-06-07
470,3,COCHABAMBA,30905,COLCAPIRHUA,24,16,15,1,0,2020-06-07
471,3,COCHABAMBA,31001,SACABA,24,225,204,10,11,2020-06-07
472,3,COCHABAMBA,31002,COLOMI,24,6,5,1,0,2020-06-07
473,3,COCHABAMBA,31003,VILLA TUNARI,24,29,28,1,0,2020-06-07
474,3,COCHABAMBA,31204,CHIMORE,24,49,46,2,1,2020-06-07
475,3,COCHABAMBA,31205,PUERTO VILLARROEL,24,98,92,6,0,2020-06-07
476,3,COCHABAMBA,31206,ENTRE RIOS CBBA,24,156,141,15,0,2020-06-07
477,3,COCHABAMBA,31301,MIZQUE,24,1,1,0,0,2020-06-07
478,3,COCHABAMBA,31401,PUNATA,24,29,22,1,6,2020-06-07
479,3,COCHABAMBA,31403,SAN BENITO,24,10,9,1,0,2020-06-07
480,3,COCHABAMBA,31501,BOLIVAR,24,1,1,0,0,2020-06-07
481,3,COCHABAMBA,31602,SHINAOTA,24,79,78,1,0,2020-06-07
482,4,ORURO,40101,ORURO,24,265,195,17,53,2020-06-07
483,4,ORURO,40201,CHALLAPATA,24,1,1,0,0,2020-06-07
484,4,ORURO,40202,SANTUARIO DE QUILLACAS,24,3,0,0,3,2020-06-07
485,4,ORURO,40402,TURCO,24,1,1,0,0,2020-06-07
486,4,ORURO,40701,HUANUNI,24,80,53,5,22,2020-06-07
487,4,ORURO,41101,EUCALIPTUS,24,19,9,3,7,2020-06-07
488,5,POTOSI,50101,POTOSI,24,126,96,5,25,2020-06-07
489,5,POTOSI,50201,UNCIA,24,40,40,0,0,2020-06-07
490,5,POTOSI,50203,LLALLAGUA,24,119,112,4,3,2020-06-07
491,5,POTOSI,50901,"COLCHA ""K""",24,6,3,0,3,2020-06-07
492,5,POTOSI,51201,UYUNI,24,3,0,0,3,2020-06-07
493,5,POTOSI,51501,VILLAZON,24,1,1,0,0,2020-06-07
494,6,TARIJA,60101,TARIJA,24,65,54,2,9,2020-06-07
495,6,TARIJA,60201,PADCAYA,24,1,1,0,0,2020-06-07
496,6,TARIJA,60301,YACUIBA,24,33,32,1,0,2020-06-07
497,6,TARIJA,60302,CARAPARI,24,2,2,0,0,2020-06-07
498,6,TARIJA,60303,VILLA MONTES,24,8,5,2,1,2020-06-07
499,6,TARIJA,60501,SAN LORENZO(TJA),24,1,0,0,1,2020-06-07
500,6,TARIJA,60601,ENTRE RIOS TRJ,24,2,2,0,0,2020-06-07
501,7,SANTA CRUZ,70101,SANTA CRUZ,24,7820,5900,195,1725,2020-06-07
502,7,SANTA CRUZ,70102,COTOCA,24,101,96,2,3,2020-06-07
503,7,SANTA CRUZ,70103,PORONGO,24,45,44,0,1,2020-06-07
504,7,SANTA CRUZ,70104,LA GUARDIA,24,360,332,7,21,2020-06-07
505,7,SANTA CRUZ,70105,EL TORNO,24,171,151,1,19,2020-06-07
506,7,SANTA CRUZ,70201,WARNES,24,182,174,6,2,2020-06-07
507,7,SANTA CRUZ,70202,OKINAWA UNO,24,9,7,2,0,2020-06-07
508,7,SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,24,41,41,0,0,2020-06-07
509,7,SANTA CRUZ,70401,BUENA VISTA,24,17,16,0,1,2020-06-07
510,7,SANTA CRUZ,70402,SAN CARLOS,24,21,20,0,1,2020-06-07
511,7,SANTA CRUZ,70403,YAPACANI,24,90,90,0,0,2020-06-07
512,7,SANTA CRUZ,70404,SAN JUAN DE YAPACANI,24,24,24,0,0,2020-06-07
513,7,SANTA CRUZ,70501,SAN JOSÉ DE CHIQUITOS,24,50,49,1,0,2020-06-07
514,7,SANTA CRUZ,70502,PAILON,24,75,74,1,0,2020-06-07
515,7,SANTA CRUZ,70503,ROBORÉ,24,16,10,1,5,2020-06-07
516,7,SANTA CRUZ,70601,PORTACHUELO,24,144,142,2,0,2020-06-07
517,7,SANTA CRUZ,70602,SANTA ROSA DEL SARA,24,32,27,0,5,2020-06-07
518,7,SANTA CRUZ,70603,COLPA BÉLGICA,24,59,57,2,0,2020-06-07
519,7,SANTA CRUZ,70701,LAGUNILLAS,24,4,4,0,0,2020-06-07
520,7,SANTA CRUZ,70703,CABEZAS,24,20,18,0,2,2020-06-07
521,7,SANTA CRUZ,70706,CAMIRI,24,31,18,0,13,2020-06-07
522,7,SANTA CRUZ,70801,VALLE GRANDE,24,13,9,0,4,2020-06-07
523,7,SANTA CRUZ,70802,TRIGAL,24,1,1,0,0,2020-06-07
524,7,SANTA CRUZ,70803,MORO MORO,24,21,21,0,0,2020-06-07
525,7,SANTA CRUZ,70901,SAMAIPATA,24,8,8,0,0,2020-06-07
526,7,SANTA CRUZ,70902,PAMPA GRANDE,24,7,6,1,0,2020-06-07
527,7,SANTA CRUZ,70903,MAIRANA,24,31,28,2,1,2020-06-07
528,7,SANTA CRUZ,71001,MONTERO,24,1255,884,40,331,2020-06-07
529,7,SANTA CRUZ,71002,GRAL. SAAVEDRA,24,42,32,0,10,2020-06-07
530,7,SANTA CRUZ,71003,MINEROS,24,86,56,4,26,2020-06-07
531,7,SANTA CRUZ,71004,FERNÁNDEZ ALONSO,24,75,74,1,0,2020-06-07
532,7,SANTA CRUZ,71005,SAN PEDRO,24,153,140,0,13,2020-06-07
533,7,SANTA CRUZ,71101,CONCEPCIÓN,24,6,6,0,0,2020-06-07
534,7,SANTA CRUZ,71102,SAN JAVIER,24,1,1,0,0,2020-06-07
535,7,SANTA CRUZ,71104,SAN JULIÁN,24,30,28,0,2,2020-06-07
536,7,SANTA CRUZ,71106,CUATRO CAÑADAS,24,32,31,1,0,2020-06-07
537,7,SANTA CRUZ,71401,PUERTO SUAREZ,24,8,8,0,0,2020-06-07
538,7,SANTA CRUZ,71402,PUERTO QUIJARRO,24,8,8,0,0,2020-06-07
539,7,SANTA CRUZ,71105,SAN ANTONIO DE LOMERÍO,24,23,23,0,0,2020-06-07
540,7,SANTA CRUZ,70702,CHARAGUA,24,1,0,1,0,2020-06-07
541,7,SANTA CRUZ,70904,QUIRUSILLAS,24,1,1,0,0,2020-06-07
542,7,SANTA CRUZ,71501,ASCENCIÓN DE GUARAYOS,24,34,34,0,0,2020-06-07
543,7,SANTA CRUZ,71201,SAN MATIAS,24,3,3,0,0,2020-06-07
544,7,SANTA CRUZ,71502,URUBICHÁ,24,3,3,0,0,2020-06-07
545,8,BENI,80101,TRINIDAD,24,2421,2253,126,42,2020-06-07
546,8,BENI,80201,RIBERALTA,24,100,96,2,2,2020-06-07
547,8,BENI,80202,GUAYARAMERIN,24,247,232,15,0,2020-06-07
548,8,BENI,80302,SAN BORJA,24,2,1,0,1,2020-06-07
549,8,BENI,80304,RURRENABAQUE,24,1,1,0,0,2020-06-07
550,8,BENI,80401,SANTA ANA,24,7,7,0,0,2020-06-07
551,8,BENI,80402,EXALTACION,24,5,5,0,0,2020-06-07
552,8,BENI,80501,SAN IGNACIO,24,6,5,0,1,2020-06-07
553,8,BENI,80601,LORETO,24,5,4,1,0,2020-06-07
554,8,BENI,80602,SAN ANDRES,24,34,34,0,0,2020-06-07
555,8,BENI,80701,SAN JOAQUIN,24,62,60,2,0,2020-06-07
556,8,BENI,80702,SAN RAMON BENI,24,54,52,2,0,2020-06-07
557,9,PANDO,90101,COBIJA,24,243,225,6,12,2020-06-07
558,9,PANDO,90102,PORVENIR,24,10,10,0,0,2020-06-07
559,9,PANDO,90103,BOLPEBRA,24,10,10,0,0,2020-06-07
560,9,PANDO,90203,FILADELFIA,24,3,3,0,0,2020-06-07
561,9,PANDO,90301,PUERTO GONZALO MORENO,24,1,1,0,0,2020-06-07
562,1,CHUQUISACA,10101,SUCRE,25,202,174,15,13,2020-06-14
563,1,CHUQUISACA,10102,YOTALA,25,3,3,0,0,2020-06-14
564,1,CHUQUISACA,10202,TARVITA,25,1,1,0,0,2020-06-14
565,1,CHUQUISACA,10303,MOJOCOYA,25,3,3,0,0,2020-06-14
566,1,CHUQUISACA,10304,ICLA,25,4,4,0,0,2020-06-14
567,1,CHUQUISACA,10401,PADILLA,25,2,2,0,0,2020-06-14
568,1,CHUQUISACA,10404,ALCALA,25,3,3,0,0,2020-06-14
569,1,CHUQUISACA,10501,MONTEAGUDO,25,22,20,0,2,2020-06-14
570,1,CHUQUISACA,10601,TARABUCO,25,1,1,0,0,2020-06-14
571,1,CHUQUISACA,10602,YAMPARAEZ,25,1,1,0,0,2020-06-14
572,1,CHUQUISACA,10801,VILLA SERRANO,25,1,1,0,0,2020-06-14
573,1,CHUQUISACA,10902,CULPINA,25,4,3,0,1,2020-06-14
574,1,CHUQUISACA,11001,VILLA VACA GUZMAN (MUYUPAMPA),25,6,6,0,0,2020-06-14
575,2,LA PAZ,20101,LA PAZ,25,816,623,21,172,2020-06-14
576,2,LA PAZ,20104,ACHOCALLA,25,10,10,0,0,2020-06-14
577,2,LA PAZ,20105,EL ALTO,25,488,355,20,113,2020-06-14
578,2,LA PAZ,20201,ACHACACHI,25,3,1,1,1,2020-06-14
579,2,LA PAZ,20601,SORATA,25,1,1,0,0,2020-06-14
580,2,LA PAZ,20602,GUANAY,25,1,1,0,0,2020-06-14
581,2,LA PAZ,20608,TEOPONTE,25,4,4,0,0,2020-06-14
582,2,LA PAZ,20702,PELECHUCO,25,1,1,0,0,2020-06-14
583,2,LA PAZ,20801,VIACHA,25,77,73,0,4,2020-06-14
584,2,LA PAZ,20904,MALLA,25,1,0,0,1,2020-06-14
585,2,LA PAZ,20905,CAIROMA,25,11,0,0,11,2020-06-14
586,2,LA PAZ,21003,CAJUATA,25,2,0,1,1,2020-06-14
587,2,LA PAZ,21004,COLQUIRI,25,38,36,2,0,2020-06-14
588,2,LA PAZ,21101,CHULUMANI (V. DE LA LIBERTAD),25,7,5,1,1,2020-06-14
589,2,LA PAZ,21103,YANACACHI,25,1,1,0,0,2020-06-14
590,2,LA PAZ,21104,PALOS BLANCOS,25,1,0,1,0,2020-06-14
591,2,LA PAZ,21105,LA ASUNTA,25,1,0,1,0,2020-06-14
592,2,LA PAZ,21202,LAJA,25,1,1,0,0,2020-06-14
593,2,LA PAZ,21301,SICA SICA (VILLA AROMA),25,2,0,1,1,2020-06-14
594,2,LA PAZ,21302,UMALA,25,14,9,2,3,2020-06-14
595,2,LA PAZ,21305,PATACAMAYA,25,38,15,2,21,2020-06-14
596,2,LA PAZ,21401,COROICO,25,2,2,0,0,2020-06-14
597,2,LA PAZ,21402,CORIPATA,25,9,8,1,0,2020-06-14
598,2,LA PAZ,21701,COPACABANA,25,3,2,0,1,2020-06-14
599,2,LA PAZ,22001,CARANAVI,25,13,11,0,2,2020-06-14
600,3,COCHABAMBA,30101,COCHABAMBA,25,1135,1067,38,30,2020-06-14
601,3,COCHABAMBA,30203,OMEREQUE,25,5,0,0,5,2020-06-14
602,3,COCHABAMBA,30301,AYOPAYA (V. DE INDEPENDENCIA),25,1,1,0,0,2020-06-14
603,3,COCHABAMBA,30302,MOROCHATA,25,5,0,0,5,2020-06-14
604,3,COCHABAMBA,30401,TARATA,25,2,0,0,2,2020-06-14
605,3,COCHABAMBA,30403,ARBIETO,25,1,1,0,0,2020-06-14
606,3,COCHABAMBA,30501,ARANI,25,3,2,0,1,2020-06-14
607,3,COCHABAMBA,30502,VACAS,25,3,3,0,0,2020-06-14
608,3,COCHABAMBA,30701,CAPINOTA,25,3,2,1,0,2020-06-14
609,3,COCHABAMBA,30702,SANTIVAÑES,25,20,7,1,12,2020-06-14
610,3,COCHABAMBA,30703,SICAYA,25,1,1,0,0,2020-06-14
611,3,COCHABAMBA,30801,CLIZA,25,5,2,2,1,2020-06-14
612,3,COCHABAMBA,30802,TOCO,25,2,2,0,0,2020-06-14
613,3,COCHABAMBA,30803,TOLATA,25,2,1,1,0,2020-06-14
614,3,COCHABAMBA,30901,QUILLACOLLO,25,181,160,6,15,2020-06-14
615,3,COCHABAMBA,30902,SIPE SIPE,25,44,37,2,5,2020-06-14
616,3,COCHABAMBA,30903,TIQUIPAYA,25,29,29,0,0,2020-06-14
617,3,COCHABAMBA,30904,VINTO,25,25,24,1,0,2020-06-14
618,3,COCHABAMBA,30905,COLCAPIRHUA,25,21,20,1,0,2020-06-14
619,3,COCHABAMBA,31001,SACABA,25,306,282,13,11,2020-06-14
620,3,COCHABAMBA,31002,COLOMI,25,8,7,1,0,2020-06-14
621,3,COCHABAMBA,31003,VILLA TUNARI,25,34,33,1,0,2020-06-14
622,3,COCHABAMBA,31204,CHIMORE,25,53,49,3,1,2020-06-14
623,3,COCHABAMBA,31205,PUERTO VILLARROEL,25,133,125,8,0,2020-06-14
624,3,COCHABAMBA,31206,ENTRE RIOS CBBA,25,206,188,18,0,2020-06-14
625,3,COCHABAMBA,31301,MIZQUE,25,1,1,0,0,2020-06-14
626,3,COCHABAMBA,31401,PUNATA,25,41,33,2,6,2020-06-14
627,3,COCHABAMBA,31403,SAN BENITO,25,10,9,1,0,2020-06-14
628,3,COCHABAMBA,31501,BOLIVAR,25,1,1,0,0,2020-06-14
629,3,COCHABAMBA,31602,SHINAOTA,25,79,78,1,0,2020-06-14
630,4,ORURO,40101,ORURO,25,338,254,22,62,2020-06-14
631,4,ORURO,40201,CHALLAPATA,25,6,6,0,0,2020-06-14
632,4,ORURO,40202,SANTUARIO DE QUILLACAS,25,3,0,0,3,2020-06-14
633,4,ORURO,40402,TURCO,25,1,1,0,0,2020-06-14
634,4,ORURO,40701,HUANUNI,25,98,63,11,24,2020-06-14
635,4,ORURO,40901,SABAYA,25,4,4,0,0,2020-06-14
636,4,ORURO,41101,EUCALIPTUS,25,19,9,3,7,2020-06-14
637,5,POTOSI,50101,POTOSI,25,170,137,7,26,2020-06-14
638,5,POTOSI,50201,UNCIA,25,57,57,0,0,2020-06-14
639,5,POTOSI,50203,LLALLAGUA,25,173,164,6,3,2020-06-14
640,5,POTOSI,50901,"COLCHA ""K""",25,6,3,0,3,2020-06-14
641,5,POTOSI,51201,UYUNI,25,5,1,1,3,2020-06-14
642,5,POTOSI,51501,VILLAZON,25,13,13,0,0,2020-06-14
643,6,TARIJA,60101,TARIJA,25,123,107,4,12,2020-06-14
644,6,TARIJA,60201,PADCAYA,25,1,1,0,0,2020-06-14
645,6,TARIJA,60301,YACUIBA,25,80,77,1,2,2020-06-14
646,6,TARIJA,60302,CARAPARI,25,10,10,0,0,2020-06-14
647,6,TARIJA,60303,VILLA MONTES,25,20,16,3,1,2020-06-14
648,6,TARIJA,60501,SAN LORENZO(TJA),25,3,2,0,1,2020-06-14
649,6,TARIJA,60601,ENTRE RIOS TRJ,25,2,2,0,0,2020-06-14
650,7,SANTA CRUZ,70101,SANTA CRUZ,25,10171,6042,244,3885,2020-06-14
651,7,SANTA CRUZ,70102,COTOCA,25,105,100,2,3,2020-06-14
652,7,SANTA CRUZ,70103,PORONGO,25,54,53,0,1,2020-06-14
653,7,SANTA CRUZ,70104,LA GUARDIA,25,396,368,7,21,2020-06-14
654,7,SANTA CRUZ,70105,EL TORNO,25,205,185,1,19,2020-06-14
655,7,SANTA CRUZ,70201,WARNES,25,214,206,6,2,2020-06-14
656,7,SANTA CRUZ,70202,OKINAWA UNO,25,15,13,2,0,2020-06-14
657,7,SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,25,76,76,0,0,2020-06-14
658,7,SANTA CRUZ,70401,BUENA VISTA,25,23,22,0,1,2020-06-14
659,7,SANTA CRUZ,70402,SAN CARLOS,25,50,49,0,1,2020-06-14
660,7,SANTA CRUZ,70403,YAPACANI,25,143,143,0,0,2020-06-14
661,7,SANTA CRUZ,70404,SAN JUAN DE YAPACANI,25,26,26,0,0,2020-06-14
662,7,SANTA CRUZ,70501,SAN JOSÉ DE CHIQUITOS,25,80,79,1,0,2020-06-14
663,7,SANTA CRUZ,70502,PAILON,25,96,95,1,0,2020-06-14
664,7,SANTA CRUZ,70503,ROBORÉ,25,16,10,1,5,2020-06-14
665,7,SANTA CRUZ,70601,PORTACHUELO,25,146,144,2,0,2020-06-14
666,7,SANTA CRUZ,70602,SANTA ROSA DEL SARA,25,59,54,0,5,2020-06-14
667,7,SANTA CRUZ,70603,COLPA BÉLGICA,25,72,70,2,0,2020-06-14
668,7,SANTA CRUZ,70701,LAGUNILLAS,25,4,4,0,0,2020-06-14
669,7,SANTA CRUZ,70703,CABEZAS,25,20,18,0,2,2020-06-14
670,7,SANTA CRUZ,70706,CAMIRI,25,32,18,1,13,2020-06-14
671,7,SANTA CRUZ,70801,VALLE GRANDE,25,19,15,0,4,2020-06-14
672,7,SANTA CRUZ,70802,TRIGAL,25,2,2,0,0,2020-06-14
673,7,SANTA CRUZ,70803,MORO MORO,25,23,23,0,0,2020-06-14
674,7,SANTA CRUZ,70901,SAMAIPATA,25,8,8,0,0,2020-06-14
